id,created_at,text
3.69512E+17,19-08-2013 17:30,Remember who got amnesia #gasoline #mambamentality
3.6948E+17,19-08-2013 15:24,Big update video coming today #vino
3.68793E+17,17-08-2013 17:53,Watched the end of He Got Game this am. I have never seen the film!
3.68241E+17,16-08-2013 05:21,Thank you #mambaarmy #LakerNation  for the love and support for #kbvff lets do it again soon #RNI  #mambaout
3.67693E+17,14-08-2013 17:04,Happy bday @MagicJohnson!
3.6765E+17,14-08-2013 14:12,He threw down the gauntlet. #challengesgiven #challengestaken #everythingscompetition.
3.67562E+17,14-08-2013 08:24,Somebody fill me in on the @kendricklamar verse plz
3.67556E+17,14-08-2013 07:58,12th I see..
3.67507E+17,14-08-2013 04:43,Asia tour done! Good to be back in souther cali
3.65993E+17,10-08-2013 00:27,RT @gettlove: Check out this incredible video of our collaborative work with @LynchFoundation to end homelessness in Hollywood http://t.co/â€¦
3.65328E+17,08-08-2013 04:27,Kobe Bryant injury: Study says quick comeback nearly unprecedented http://t.co/3TVg0NpyXG via @sbnation #thebear  #challengeaverage
3.62835E+17,01-08-2013 07:19,@jeanettee_silva yup!! 35!!!
3.62832E+17,01-08-2013 07:07,@DeMarcusWare and @JasonWitten #beastbynature it was a pleasure meeting them both I'm an eagles fan but real always recognize real #respect
3.62831E+17,01-08-2013 07:03,@KingChen20 its inspirational! #killtime
3.62822E+17,01-08-2013 06:28,Great to talk shop with @MagicJohnson I grew up a Yankee fan but I rep my city!! #LALOVE #dodgers. Rivera and Jeter #purevino #epiclegends
3.6268E+17,31-07-2013 21:05,@YasielPuig stopped by my rehab session this am. I'm returning the respect tonight! My first Dodger game of the season @TheRealMattKemp
3.59235E+17,22-07-2013 08:53,@Mydearlizz :)
3.59233E+17,22-07-2013 08:47,"Am I the only one that saw the ? At the end of ""3rd bambino"" on my ig post?? #thanksforthecongrats but.. #goliestillingoal #stilldeciding"
3.5858E+17,20-07-2013 13:33,#rossonero !!
3.58072E+17,19-07-2013 03:53,You're Welcome.
3.57464E+17,17-07-2013 11:38,Mariano Rivera = #vino #differentanimalsamebeast #killtime
3.56905E+17,15-07-2013 22:36,"Where justice is denied, where poverty is enforced, where ignorance prevails, and where any one classâ€¦ http://t.co/pkDOKYaMPx"
3.56636E+17,15-07-2013 04:46,Camp was phenomenal!! Thank you for coming to the Kobe Academy! Thank u UCSB for being a great host as usual!
3.5505E+17,10-07-2013 19:45,Heading to UCSB in a few for my basketball academy!! #mambachopper #jrmambas #lovethegame
3.55013E+17,10-07-2013 17:17,Familiar faces Familiar places? Chemistry is always the most important thing on any team in any sport or business #lakerpuzzle
3.54718E+17,09-07-2013 21:44,@YasielPuig #puigallstar #LA reppin. #mambadna #respect
3.54618E+17,09-07-2013 15:06,Check up this am! Video update on my ig #pray4bear #believe  #vino http://t.co/lb1NSnXsw3
3.54435E+17,09-07-2013 03:00,"""My job is not to be easy on people. My job is to make them better."" Steve Jobs"
3.54428E+17,09-07-2013 02:33,Kaman is a great addition. Great skill set and a competitor.
3.54426E+17,09-07-2013 02:23,Personally I'd keep Metta and make a run with the unit we have and just add a few pieces #keepthepeace #lakersstilldeciding
3.54421E+17,09-07-2013 02:06,I wish d12 the best honestly. I just find it hard to follow players that wanna kick my teams ass #thatsjustme
3.54416E+17,09-07-2013 01:46,No game 7 win without Metta! This is a tough day for laker nation #misspeace  #newcbacasualty
3.53634E+17,06-07-2013 21:56,@SpiderAnderson Boa Sorte!!! #getem #goat
3.53034E+17,05-07-2013 06:14,â€œ@RealJason24: @kobebryant saw u at the happiest place on earth but didnt wanna interrupt your #familytime good luck on the recoveryâ€ thankU
3.52862E+17,04-07-2013 18:49,Happy 4th! Burgers. Pool. The Sandlot. Fireworks #USA #Family
3.51555E+17,01-07-2013 04:18,Start of free agency is always interesting.. Many teams. Only one Lakers #goldenarmor  #FreeAgency  #LA #bleedgold
3.51479E+17,30-06-2013 23:15,â€œ@MiloneeDesai: â€œ@kobebryant: Brazil non scherza !!! #fortiâ€ I'd like to know what you're saying....â€ #googleit ha
3.51478E+17,30-06-2013 23:11,@ochocinco gonna be hard. Brasil is focused!
3.51477E+17,30-06-2013 23:08,Brazil non scherza !!! #forti
3.51474E+17,30-06-2013 22:55,La defesa di @DavidLuiz_4!! #wow
3.51472E+17,30-06-2013 22:47,Que Bella partita!! #BrasilvsEspana chi vincera??
3.50863E+17,29-06-2013 06:25,@Beyonce killed it tonight!! Phenomenal dancers. Incredible band . #differentanimalsamebeast #1/1
3.4974E+17,26-06-2013 04:03,Heat. Well deserved back to back #respect Congrats to BShaw! #overdue. My achilles is VERY strong already! #6obsession #lakers
3.48922E+17,23-06-2013 21:52,RT @nikefutebol: Craques falam a mesma lingua.
"@kobebryant e @10Ronaldinho numa boa no #aterro http://t.co/n0rxRB6S6v""",,
3.48883E+17,23-06-2013 19:18,Mamba e o Gaucho @Nike #Rio http://t.co/CyEelTA7SQ
3.4858E+17,22-06-2013 23:13,Con @DaniAlvesD2  @junior_cigano @Njr92  and @FinallyMario #respect #ACMilan #Barca http://t.co/IFBcTwGwP0
3.4857E+17,22-06-2013 22:34,Obrigado pela hospitalidade Brasil!!
3.48569E+17,22-06-2013 22:31,@Arturifra difficile partita per I nostri azzurri pero la prossima contro la Spangna sara meglio! #cuoreitaliana
3.48489E+17,22-06-2013 17:14,Voglio vedere una Bella partita!  Ho tantissimo amore per Brasil e Italia sara sempre casa #mariobalotelli  #neymar
3.48486E+17,22-06-2013 17:00,Bom dia!! #BrasilvsItÃ¡lia
3.48216E+17,21-06-2013 23:10,#LeandroDamiao #Brazil #Nikefutebol http://t.co/J4EVTY6OkP
3.48184E+17,21-06-2013 21:01,Me and Oscar. One of my childhood idols #brazil #legend http://t.co/e81rMyZWBe
3.47415E+17,19-06-2013 18:07,Going on espn 710 with Mase and Ireland today #laluv
3.46425E+17,17-06-2013 00:33,Thank u all for ur well wishes today. Happy Father's Day!! #blessed
3.45663E+17,14-06-2013 22:05,And the winner is... @eyydylan_ from #instagram! Thank you for all the submissions #thelastchapter #mambacurialpack http://t.co/GuO8kauF7b
3.45208E+17,13-06-2013 15:54,I didn't even know they gave social media awards! Feels good to win SOMETHIN this year thou!! #antisocialwinssocial #mambaarmy #saywatufeel
3.452E+17,13-06-2013 15:23,Kobe Up Close tix go on sale at 10am. Here's a code for my fans to get tix now! Visit http://t.co/ijt1zAQ1r3 Enter KOBEFAN #fanappreciation
3.4468E+17,12-06-2013 04:59,â€œ@RoCountsOnKobe: @kobebryant TAKEOVER #birthdaybehavior ðŸ’œðŸ’›ðŸ˜‰ http://t.co/VD6JEAtcVDâ€well represented!!
3.44559E+17,11-06-2013 20:55,@RoCountsOnKobe happy bday Ro!! Have a blessed day
3.44487E+17,11-06-2013 16:12,I'm extending the contest deadline to 6/15. Keep the slogans coming #becreative
3.44185E+17,10-06-2013 20:11,"@wsop Thanks for the invite, means a lot. Doc says no go. Iâ€™ll be there in spirit, no bluff. Dr. Buss, best owner ever."
3.44184E+17,10-06-2013 20:08,RT @wsop: Poker misses Dr. Buss. Game. Class. We invite @kobebryant to play in tribute. #sharksvsmamba http://t.co/KDKNI7n9Pj
3.43032E+17,07-06-2013 15:47,Want to win this #Mambacurial pack? Send me a comeback slogan and #koberecovery I'll pick a winner 6/10 #nikevault http://t.co/Y8C4UE33P7
3.42032E+17,04-06-2013 21:35,#Walking. #crutchesoff
3.40351E+17,31-05-2013 06:15,@Trouty20 back at ya fam..Will be around more often #respect  #mambatrout ha.
3.40346E+17,31-05-2013 05:56,@SarahRobbOh @simonsinek thank you. Im all over it #learn #learn #learn
3.40275E+17,31-05-2013 01:15,"Walking in my ""medical mamba"" shoes made by Nike in 2 weeks with extra support for the Achillesâ€¦ http://t.co/fmJLy8bBjG"
3.4013E+17,30-05-2013 15:36,@KashK318 like the 60's
3.40129E+17,30-05-2013 15:33,@SarahRobbOh @jian_allen I didn't know u guys knew each other
3.40112E+17,30-05-2013 14:26,@xlakersx_rakshu I hated it when I played soccer growing up and I hate it now. #soccerflops vs #nbaflops
3.40109E+17,30-05-2013 14:14,Devo scrivere piu in Italiano #italia #Semprecasa #cuore
3.40108E+17,30-05-2013 14:11,@cinziii @finallymario e un grande! #milanista
3.40103E+17,30-05-2013 13:52,Count on a mass follow coming soon . Count on #mambaarmy to weed out the weeds #fam
3.40102E+17,30-05-2013 13:48,@heywhipple how can I see the presentation ?
3.40102E+17,30-05-2013 13:44,@xaelittle of course! Great champions finale. BM was well deserving #champs
3.40101E+17,30-05-2013 13:42,@slystillst0ned I'm at the oil it up every hour stage #tatts
3.401E+17,30-05-2013 13:40,@slystillst0ned y'all know I got sleeping issues ! #wideawake @katyperry #lunestadreaming
3.401E+17,30-05-2013 13:37,@KevinRashidi yes and no. I enjoy it but don't pheen for it #yourewelcome
3.40098E+17,30-05-2013 13:32,@SarahRobbOh u could always make a u turn ha! ny is a great city thou #beachrunning vs #rainrunning
3.40097E+17,30-05-2013 13:27,"Boot comes off today. Will be in a ""medical mamba"" shoe. I still need a lil heel lift for the achillies #progress #bearNtrouble"
3.40096E+17,30-05-2013 13:21,@SarahRobbOh got it lol . This really be me :-) welcome to sunny Cali #83degrees #oceanbreez
3.39949E+17,30-05-2013 03:37,"Congrats to my man @darrenrovell on closing in on 350,000 followers  #mindonbiz #thevoiceofbiz"
3.39132E+17,27-05-2013 21:32,God Bless all of you for your endless sacrifice and selfless courage #realheroes #salute #thankyou http://t.co/duDJ5iHtwh
3.38443E+17,25-05-2013 23:55,Forearm art #ink . More art done on my right arm. Will post soon.. http://t.co/Opn9ccToNn
3.37793E+17,24-05-2013 04:51,â€œ@yaz_jazz: Lol #KobeSarcasm RT @kobebryant: Mamba print tat on the left side of my face #inkâ€  U know it.
3.37792E+17,24-05-2013 04:49,@goghwilde haha. I would never!
3.37791E+17,24-05-2013 04:42,Mamba print tat on the left side of my face #ink
3.37788E+17,24-05-2013 04:33,#Ink http://t.co/VvZDWpLNUd
3.36991E+17,21-05-2013 23:43,In honor of the name change #13thpick #nbadraft #96 #freshface http://t.co/o2gMPO8LF9
3.36695E+17,21-05-2013 04:10,Thoughts and prayers Text â€œREDCROSSâ€ to 90999 for $10 donation to help tornado victims in #OKC #okwx
3.3665E+17,21-05-2013 01:08,Interesting off season looming.. Will spend time with d12 #stay and talk with the Buss family in hopes that Pau stays as well #my2cents
3.36528E+17,20-05-2013 17:05,@iAmQueHefner thx Chris Rock #greatadvice
3.36526E+17,20-05-2013 16:55,@Amarina27 #assfrozen  ha
3.36525E+17,20-05-2013 16:54,@bc4_bc ha. I like all the above
3.36524E+17,20-05-2013 16:47,@LakeShOwQueen @alcstarheel that's funny ha! Writing this thing is gonna be a fun process. #yourewelcome
3.3652E+17,20-05-2013 16:34,@LakeShOwQueen hmm.. Any suggestions from the army?
3.36513E+17,20-05-2013 16:06,Think I've decided to finally write my OWN book #RNI #iswatitis
3.36333E+17,20-05-2013 04:10,"Really?? Me. Retire?? Soon, but not yet "
Vino still has work to do #35 #OG ,,
"#kbvff""",,
3.35862E+17,18-05-2013 20:58,@HolaRosalita happy bday from the Bryant Family  #taurus #mambaarmy
3.35485E+17,17-05-2013 20:01,The comparisons are #apples2oranges Wonder what the perception would be if M played wit @shaq instead #differentroles #differentcareerpaths
3.35093E+17,16-05-2013 18:04,Proof that relationships can grow #tbt #mentor #cinco #mjkb #differentanimalsamebeast http://t.co/pc7bSNO5Zq
3.34426E+17,14-05-2013 21:51,Random tweet. Greatest Nike commercial of all time.. CAN'T include mamba spots. Can be any sport  #nikeads
3.34408E+17,14-05-2013 20:41,@PhilJackson11 yea. I've always wanted a Rosary to go with Psalm 27 I have on my arm. Just could never get around to it
3.34372E+17,14-05-2013 18:17,One month ago yesterday #surgery #graphic #RealNoImage #mambamentality http://t.co/PRec572ufX
3.34351E+17,14-05-2013 16:54,Need to see some sketches of what that would look like first
3.3435E+17,14-05-2013 16:51,A rosary ove my right shoulder cap going down my arm maybe
3.34349E+17,14-05-2013 16:45,Thinking about getting a lil more ink #whynot #justdoit
3.32535E+17,09-05-2013 16:36,#tbt getting fitted for the #mambamask last season #michaelmyers #playthruit http://t.co/GNCbutEWKT
3.32191E+17,08-05-2013 17:49,@migueldz10 yup. First game she ever saw me play. Just so happen to b jan22 my late grandpa bday. #81 #poetic
3.32184E+17,08-05-2013 17:23,My beautiful grandma #soalike #virgos #philly http://t.co/M1d87an3AC
3.31827E+17,07-05-2013 17:44,@LakeShOwQueen I don't really watch the games much. I saw last nights 4th San G.S. maybe I will pick a game tweet it..maybe
3.31819E+17,07-05-2013 17:13,Foot on the ground! #pray4bear #standup #mambaarmy http://t.co/hCJtbXqw8b
3.31609E+17,07-05-2013 03:18,â€œ@RoCountsOnKobe: @kobebryant @FloydMayweather real recognize real...legends never die. #differentanimalsamebeastâ€ #nuffsaid
3.30919E+17,05-05-2013 05:38,@FloydMayweather is Bobby Fischer with gloves #vino
3.30698E+17,04-05-2013 14:58,When u give Give GIVE and they take Take TAKE at wat point do u draw a line in the sand? #hurtbeyondmeasure #gavemenowarning #love?
3.29618E+17,01-05-2013 15:25,"Happy Birthday to my Gianna, Gigi, Viva Boom. Time has wings. #fatherslove #daddysgirl #babymamba #taurus http://t.co/6RS6rlgQHP"
3.29311E+17,30-04-2013 19:06,Stitches out! #progress http://t.co/0mTMYN98TF
3.28902E+17,29-04-2013 16:01,Proud of @jasoncollins34. Don't suffocate who u r because of the ignorance of others #courage #support #mambaarmystandup #BYOU
3.27149E+17,24-04-2013 19:57,@iKingAnthony @djhenrye 2 older sisters Sharia and Shaya. My niece just turned 13 on the 22nd Happy belated Syd http://t.co/vEHR2AzDQx
3.27148E+17,24-04-2013 19:51,@cinziii certamente :-)
3.27145E+17,24-04-2013 19:38,My big sis Sharia above the net crushin one. I just had to share #mambagenes #templealumn  #volleyballTU http://t.co/bG766Plr3z
3.27123E+17,24-04-2013 18:14,Yup @QuesTheKiD #mambaarmy
3.26837E+17,23-04-2013 23:17,RT @SnoopDogg: get ur copy of #reincarnated available everywhere now http://t.co/W0TG7cAb8X http://t.co/mVhgJFQtiK
3.26819E+17,23-04-2013 22:04,Cast off today. I have zero swelling and virtually no pain. Boot now for a few months. I start therapyâ€¦ http://t.co/ToPmebEI1A
3.26529E+17,23-04-2013 02:52,@_DevinBanks yea
3.26528E+17,23-04-2013 02:48,I can't be on the bench because I cannot travel yet #surgery
3.26412E+17,22-04-2013 19:07,"To tweet or not to tweet.. I CHOOSE not 2. Focus should be on the team not my insight. @georgelopez voice ""Can't DO nothin!""  #vinospeare"
3.2641E+17,22-04-2013 18:58,@Dr_EZwider @A2daO Really?? U can't be that slow bra
3.26217E+17,22-04-2013 06:13,@kobebryant__  change ur @name. Ur avi and be funny without being disrespectful and I will gladly follow you.
3.26124E+17,22-04-2013 00:03,@James_Worthy42 @twcsportsnet @krambis Thx Big Game! I will be in the locker room with my guys thou
3.26123E+17,21-04-2013 23:59,@ILYKB24 yes.
3.26122E+17,21-04-2013 23:56,"@lionelcoleman21 how could it? I'm sitting at home #thatsaillytalk. But I want the team focused on gm2, not this silly ish"
3.26118E+17,21-04-2013 23:37,@Reckless831 thx bro but my dudes don't need the distraction   Period.
3.26116E+17,21-04-2013 23:31,@LAKERFANKEVIN88 I would but don't want my dudes having distractions plus some writers luv creating controversy so why give them the amo
3.26113E+17,21-04-2013 23:18,"I see my tweeting during the game is being talked about as much as the game itself. Not my intention , just bored as I guess #notagain"
3.26105E+17,21-04-2013 22:46,On to game 2. I will be watching from the crib again in a pau jersey and laker face paint ha! All jk aside We will be fine on wed #fanmamba
3.26101E+17,21-04-2013 22:30,@CountOnVic it was #nervesspeaking
3.261E+17,21-04-2013 22:28,"@CountOnVic @arashmarkazi if he kept his phone on so I could call him, I wouldn't have to tweet it LOL #imjoking #keepfocus #ontothenextone"
3.26099E+17,21-04-2013 22:24,@AyyBeRaw ha! #nervousresponse I'm sure he didn't meant it that way #nobigdeal
3.26099E+17,21-04-2013 22:22,@DT_flash because I can't travel yet. Elevation from flight would cause swelling unfortunately.
3.26097E+17,21-04-2013 22:17,A fan?? Lol #microphonetalk
3.26096E+17,21-04-2013 22:11,@RealSkipBayless manu def had an impact on the games momentum. In gm 2 we gotta cut their penetration and post the ball more
3.26095E+17,21-04-2013 22:09,@PhilJackson11 will make sure the fellas r in line with that
3.26093E+17,21-04-2013 21:59,@PhilJackson11 I gotta do something. It's horrible not being able to at least be there with them.
3.26092E+17,21-04-2013 21:57,@RoCountsOnKobe 100%that's the key. Making adjustments. Chess not checkers
3.26091E+17,21-04-2013 21:51,Nothing worse then watching your bothers struggle and u can't do crap about it #realtalk
3.26089E+17,21-04-2013 21:42,Matador Defense on Parker. His penetration is hurting us
3.26088E+17,21-04-2013 21:40,@JoshuaBass91 get on block and make the game easier for ur guys Defensive transition on the bigs so we don't give up 3's to their guards
3.26088E+17,21-04-2013 21:38,@TaylorAshton17 yess sirr!!
3.26087E+17,21-04-2013 21:34,Gotta milk pau in the post right now and d12. Will get good looks from it
3.26085E+17,21-04-2013 21:29,@LakeShOwQueen he's the best power forward to play and my all time favorite to compete against #realtalk
3.26078E+17,21-04-2013 21:02,"This game has a ""steal one"" written all over it for us"
3.26072E+17,21-04-2013 20:36,@KatenSingler yea me 2!! Lol No telling what I might say! #rulechangescoming
3.26072E+17,21-04-2013 20:34,@LakerGangOrDie_ lot of correctable things. Lil strategic adjustments we can make Spurs hurt us with quiet 5-0/6-0 runs that kept us at bay
3.2607E+17,21-04-2013 20:29,@AlexLeeSays I can't travel yet. Altitude pressure causes swelling. Have to keep it elevated as much as possible
3.26068E+17,21-04-2013 20:21,@nbarocksstc I agree. Lethargic start for us. Gotta minimize little mistakes like giving up the middle drive on close outs
3.26067E+17,21-04-2013 20:17,Post. Post. Post.
3.26064E+17,21-04-2013 20:03,"What I would say if I was there right now? ""Pau get ur ass on the block and don't move till u get it"" #realtalk"
3.26063E+17,21-04-2013 20:00,"@TheMontelShow spurs ability to change sides of the floor andget penetration is hurting us.have to pick up pressure,make them uncomfortable"
3.26061E+17,21-04-2013 19:54,#redmamba haha I luv that
3.26061E+17,21-04-2013 19:52,@bkbb24 rhythm of the game. When it doesn't flow inside because of what the d allows we have to force the issue
3.2606E+17,21-04-2013 19:49,Gotta keep the spurs offense in front of our d. They r great at penetrating and pitching to their shooters
3.26058E+17,21-04-2013 19:39,Gotta get to the block. See wat spurs r gonna do with pau and d12
3.26057E+17,21-04-2013 19:36,I like how Nash is moving so far. Both teams a lil out of rhythm to start
3.26006E+17,21-04-2013 16:12,Thank you @nike for this surprise spread in the paper this am. It touched me beyond words. #showuIwill http://t.co/AQtXLdeb31
3.25865E+17,21-04-2013 06:53,#sexynurse shower prepping the leg for me. Can't get stitches wet but still gotta wash my assâ€¦ http://t.co/WGUwL2KRLo
3.25861E+17,21-04-2013 06:37,@yaz_jazz ha! Same smart ass sense of humor #birdsofafeather
3.25768E+17,21-04-2013 00:29,Thx Lenovo for the Ideapad notebooks #playoff #mambagifts for my teammates as they head to San Antonio http://t.co/p8gxap0ojL
3.25718E+17,20-04-2013 21:09,@SteveBlake5 No prob. Gifts for not making me look like an idiot with my playoff guarantee Ha. You guys know what to do #getem #focus
3.25717E+17,20-04-2013 21:05,@clutchdagger @philjacksonsays No kidding .. Really?? lol I know bro. I just find fake tweeters fascinating  let them amuse us pls
3.25716E+17,20-04-2013 21:02,"@PhilJackson11 I will check it out, the other recommendations u gave me were great reads btw"
3.25712E+17,20-04-2013 20:47,@PhilJacksonSays #countonpj to keep my fire burning
3.25626E+17,20-04-2013 15:03,@GavinRossdale my fitness is at a stand still. I literally sit with leg elevated all day and move just for potty breaks.
3.25617E+17,20-04-2013 14:28,@jackyhernande19 doing that now #scrolladdict
3.25616E+17,20-04-2013 14:24,@PressleyCarter sun maybe
3.25614E+17,20-04-2013 14:18,@Candace_Parker YUP
3.25611E+17,20-04-2013 14:03,"I will probably tweet and follow more fans during the game on sun so if u wanna break the game down with me , tweet me #nostupidquestions"
3.25605E+17,20-04-2013 13:42,â€œ@Amarina27: @kobebryant Les Mis. Nothing will make you feel better than watching others be miserable for 3 hours.â€ OMG lmao
3.25604E+17,20-04-2013 13:38,"â€œ@JRo323: @kobebryant Silver Linings Playbook; book AND movie! Brilliant!â€ ""U say more inappropriate things then appropriate things"" luv it"
3.25604E+17,20-04-2013 13:36,@Dnt_Follow_LC Heart Breaking We are at the point as a country where we must live in constant vigilance And suspicion #pray #love #peace
3.25603E+17,20-04-2013 13:31,@CariChampion Lol! Maybe one day
3.25599E+17,20-04-2013 13:16,â€œ@losmerdal: @kobebryant http://t.co/1jZM9PaJaJâ€ by far the craziest thing I've done! I have no idea how I walked after that #real***t
3.25592E+17,20-04-2013 12:51,@MTaylor053 I already have The book was actually given to me by Coach Bob Knight years ago
3.25585E+17,20-04-2013 12:22,"I need to be entertained or I will just think of work non stop. Any shows, movies, books etc.. you can recommend?"
3.25577E+17,20-04-2013 11:48,Up and can't sleep #insomnia
3.25392E+17,19-04-2013 23:36,"Got a few more visitors today.. Jimmy B, Mitch K and Mike D. We talked about the season, next seasonâ€¦ http://t.co/TGGBGT7cFj"
3.25354E+17,19-04-2013 21:03,@MichiganLaker yes  I will be in the building for games 3 and 4. Maybe not on the bench coz I gotta keep it elevated but it will be there
3.25338E+17,19-04-2013 20:01,@DaQuanBowers91 thx fam! Will do #mambamentality
3.25328E+17,19-04-2013 19:18,@Bootyspit @dresmithjr #sarcasm shiesh #keepup
3.25324E+17,19-04-2013 19:05,"RT @MsKrissyNicole: Rep us #ladymambas well :) ""@SkyDigg4: Lady Mamba lol"""
3.25322E+17,19-04-2013 18:56,#countontwittweridiots
3.25316E+17,19-04-2013 18:34,RT @LakeShOwQueen: Skye Diggs reppin us Lady Mambas is going to be awesome #Strong #Beautiful
3.25314E+17,19-04-2013 18:25,@SkyDigg4 #differentanimalsamebeast
3.25305E+17,19-04-2013 17:49,Heard @SkyDigg4 is visiting my Nike fam campus ! It would be great to have her be the 1st official #ladymamba rep #mambamentality
3.248E+17,18-04-2013 08:22,Going to sleep now. Enough thinking about how to beat the spurs for one night . It's our 12th yr anniversary tomorrow #blessed #soulmate
3.24784E+17,18-04-2013 07:17,â€œ@CountOnVic: @kobebryant Pau = Sangria?â€ Lmao!!
3.24783E+17,18-04-2013 07:13,Steve Blake = Vino Bianco ha!
3.24782E+17,18-04-2013 07:09,"â€œ@DuranSports: Jodie Meeks said @lakers took on personality of @kobebryant ""wanted to win it for him""â€ word!! #mambamentality"
3.24758E+17,18-04-2013 05:35,Playoff promise fulfilled #ontothenext
3.24754E+17,18-04-2013 05:21,Can the talk of trading @paugasol come to a cease now??
3.24751E+17,18-04-2013 05:06,Had a foul to give.. Oh well can't do anything bout it now #manup #keepfocus #win
3.24714E+17,18-04-2013 02:39,@realmessican already spoke to Them They r ready to roll!! #gametime if I have some adjustments for them I will hit them up
3.2471E+17,18-04-2013 02:25,And to think some said we wouldn't make it.. #keepcalm #believe #makeplayoffs now #makehistory
3.24432E+17,17-04-2013 07:59,â€œ@Lakers2012_13: @kobebryant #MambaMentality http://t.co/hgIO4twNVVâ€
3.2443E+17,17-04-2013 07:53,YES! Dominate the boot. Dominate tendons. Dominate the cast. Dominate rehab. Dominate dominatingâ€¦ http://t.co/Ouj8eX8KdJ
3.24417E+17,17-04-2013 07:01,@xlakersx_rakshu not till mid first round unfortunately
3.24417E+17,17-04-2013 07:00,@JustRu_It I'm already on that lol
3.24414E+17,17-04-2013 06:49,@JustRu_It yea and it always itches in the middle where u can't reach it
3.24412E+17,17-04-2013 06:38,@paugasol I know my dude! The lesson to be learned is to never post after taking your pain meds ha.
3.244E+17,17-04-2013 05:52,@janinegarcia I'm not gonna push it. I'm just happy I figured out how to unbehead him ha #painmedsediting
3.24397E+17,17-04-2013 05:42,Con mi hermano! #lakers #countonpau #mambaedits ha http://t.co/3h4NgBaVZI
3.24396E+17,17-04-2013 05:34,Taking/editing pics just ain't my thing lol but what hell else am I gonna do but try it out now .. #nadabuttime
3.24392E+17,17-04-2013 05:22,Here's a better pic! Lol still learning how to work this damn thing ha! http://t.co/mroVLoFG4z
3.24392E+17,17-04-2013 05:19,Mi hermano Pau came by and chilled wit with me for a few hrs. We laughed and joked and talked strategyâ€¦ http://t.co/v0jLtMrGfO
3.2426E+17,16-04-2013 20:38,@bellathorne thx Bella . I love a good challenge and this is definitely one of them. Give the fam my best
3.24218E+17,16-04-2013 17:50,What a season. After all the crap from this past year we still have a shot at the 7th seed! #LakersNation #unreal #letsgetit
3.23976E+17,16-04-2013 01:46,"D12 and Jodi ""get buckets"" Meeks stopped by the crib to check on big bro  #countonteamates #lakersâ€¦ http://t.co/1QEMA4a4cv"
3.23939E+17,15-04-2013 23:20,#unity #peace #love #prayer http://t.co/l7rkVKBfwZ
3.23658E+17,15-04-2013 04:44,D12 was a beast. He stopped by the hospital twice yesterday to check on big bro  that's luv #countond12
3.23655E+17,15-04-2013 04:31,@OhYourNate #mambaisms
3.23652E+17,15-04-2013 04:21,"@jackyhernande19 I didn't call Steve. I called pau and my 2 guard jodi ""get buckets"" Meeks."
3.23652E+17,15-04-2013 04:19,@LilTunechi thx fam!!! #differentanimalsamebeast
3.2365E+17,15-04-2013 04:10,@KevinRashidi of course. Several. I couldn't jus sit here and do NADA!
3.23646E+17,15-04-2013 03:56,Whew!! Well done my dudes. Well done. UNO MAS #playoffs
3.2356E+17,14-04-2013 22:16,@yaz_jazz they sure r :-) laying with me now watching dance moms lol
3.23553E+17,14-04-2013 21:48,Can't move for 2weeks so I'm laid up. Will watch game on tv and give adjustments if needed by phone at halftime #countontheteam
3.23486E+17,14-04-2013 17:22,This is what my friend/agent sends me this am. Shiesh! #kobe #motivationsunday I'm keeping track ofâ€¦ http://t.co/mQ8ztbSYoN
3.23161E+17,13-04-2013 19:48,Surgery prep time. Lookin like Mrs Doubtfire with a jerri curl cap lol Anesthesia next #highasakiteâ€¦ http://t.co/APTcXyDm7v
3.23158E+17,13-04-2013 19:35,MRI time! http://t.co/jKNoPg7GN3
3.22974E+17,13-04-2013 07:24,Random tears of devastation and doubt mixed with inner determination and will #countonfamily #countonprayer THANKU #vicodintweets comin ha!
3.22249E+17,11-04-2013 07:24,@yaz_jazz Mille grazie
3.22248E+17,11-04-2013 07:22,@JustRu_It sore as shit lol.
3.22244E+17,11-04-2013 07:04,â€œ@iamValC: @Zendaya and I will be channeling our inner @kobebryant this Monday on #dwts #beastmodeâ€ I LOVE that! U guys r killing it!!!
3.22225E+17,11-04-2013 05:49,#vintagevino. Lillard is the real deal #mambasalute
3.2109E+17,08-04-2013 02:40,#focus #zen  #takethechallenge only focus is N.O #beastmode #mambasrep #lakernationstandup
3.2044E+17,06-04-2013 07:35,@marcosjg cold as s*** lol #shrinkage
3.20439E+17,06-04-2013 07:32,@yaz_jazz yup. That's love and support right there #queenmamba
3.20037E+17,05-04-2013 04:57,@steakNstiffarms @idreams3 yup! I LOVE Javis!! #vinoonambien #dueces
3.20036E+17,05-04-2013 04:50,Thx @iDreams3 appreciate that. Mastros is a good spot. U get a follow #mambaarmy
3.1987E+17,04-04-2013 17:54,@NSav24 gracias
3.19862E+17,04-04-2013 17:20,#coachdontbully
3.19856E+17,04-04-2013 16:55,That's not #coaching that's a power trip #rutgersbasketball . At a minimum it's horrible coaching #coachdontbully
3.19702E+17,04-04-2013 06:44,@GeneForeman ha. done intentionally buddy! Hashtagging is comical to me #thanku#and#urwelcome
3.1968E+17,04-04-2013 05:17,Great honor for@SHAQ last night #legend Wanted to celebrate with him BUT our #legend is still being written #focus#mustwin#playoffs#drama?
